Адр,Знчн,IP,CR,AR,DR,SP,BR,AC,PS,NZVC,Адр,Знчн
09B,0A00,07B,0A00,7FA,007B,7FB,009B,FFFE,008,1000
07B,F003,07C,F003,07B,F003,7FB,007B,FFFE,008,1000
07C,AC04,07D,AC04,7FF,000A,7FB,0004,000A,000,0000
07D,4C03,07E,4C03,7FE,000B,7FB,0003,0015,000,0000
07E,CE07,086,CE07,07E,0086,7FB,0007,0015,000,0000
086,0580,087,0580,086,0580,7FB,0086,000A,003,0011
087,EC04,088,EC04,7FF,000A,7FB,0004,000A,003,0011,7FF,000A
088,AC00,089,AC00,7FB,0000,7FB,0000,0000,005,0101
089,EC01,08A,EC01,7FC,0000,7FB,0001,0000,005,0101,7FC,0000
08A,8ED5,08B,8ED5,060,0004,7FB,0003,0000,005,0101,060,0004
08B,CEE9,075,CEE9,08B,0075,7FB,FFE9,0000,005,0101
075,AC04,076,AC04,7FF,000A,7FB,0004,000A,001,0001
076,2F01,077,2F01,076,0001,7FB,0001,0000,005,0101
077,EC00,078,EC00,7FB,0000,7FB,0000,0000,005,0101,7FB,0000
078,DE16,08F,DE16,7FA,0079,7FA,008F,0000,005,0101,7FA,0079
08F,AC02,090,AC02,7FC,0000,7FA,0002,0000,005,0101
090,0280,091,0280,090,0280,7FA,0090,FFFF,009,1001
091,2C01,092,2C01,7FB,0000,7FA,0001,0000,005,0101
092,EEFB,093,EEFB,08E,0000,7FA,FFFB,0000,005,0101,08E,0000
093,AC01,094,AC01,7FB,0000,7FA,0001,0000,005,0101
094,0280,095,0280,094,0280,7FA,0094,FFFF,009,1001
095,2C01,096,2C01,7FB,0000,7FA,0001,0000,005,0101
096,3EF7,097,3EF7,08E,0000,7FA,FFFF,0000,005,0101
097,0A00,079,0A00,7FA,0079,7FB,0097,0000,005,0101
079,F10B,07A,F10B,079,F10B,7FB,0079,0000,005,0101
07A,DE1D,098,DE1D,7FA,007B,7FA,0098,0000,005,0101,7FA,007B
098,AC02,099,AC02,7FC,0000,7FA,0002,0000,005,0101
099,0280,09A,0280,099,0280,7FA,0099,FFFF,009,1001
09A,3C01,09B,3C01,7FB,0000,7FA,0000,FFFF,009,1001
09B,0A00,07B,0A00,7FA,007B,7FB,009B,FFFF,009,1001
07B,F003,07C,F003,07B,F003,7FB,007B,FFFF,009,1001
07C,AC04,07D,AC04,7FF,000A,7FB,0004,000A,001,0001
07D,4C03,07E,4C03,7FE,000B,7FB,0003,0015,000,0000
07E,CE07,086,CE07,07E,0086,7FB,0007,0015,000,0000
086,0580,087,0580,086,0580,7FB,0086,000A,003,0011
087,EC04,088,EC04,7FF,000A,7FB,0004,000A,003,0011,7FF,000A
088,AC00,089,AC00,7FB,0000,7FB,0000,0000,005,0101
089,EC01,08A,EC01,7FC,0000,7FB,0001,0000,005,0101,7FC,0000
08A,8ED5,08B,8ED5,060,0003,7FB,0002,0000,005,0101,060,0003
08B,CEE9,075,CEE9,08B,0075,7FB,FFE9,0000,005,0101
075,AC04,076,AC04,7FF,000A,7FB,0004,000A,001,0001
076,2F01,077,2F01,076,0001,7FB,0001,0000,005,0101
077,EC00,078,EC00,7FB,0000,7FB,0000,0000,005,0101,7FB,0000
078,DE16,08F,DE16,7FA,0079,7FA,008F,0000,005,0101,7FA,0079
08F,AC02,090,AC02,7FC,0000,7FA,0002,0000,005,0101
090,0280,091,0280,090,0280,7FA,0090,FFFF,009,1001
091,2C01,092,2C01,7FB,0000,7FA,0001,0000,005,0101
092,EEFB,093,EEFB,08E,0000,7FA,FFFB,0000,005,0101,08E,0000
093,AC01,094,AC01,7FB,0000,7FA,0001,0000,005,0101
094,0280,095,0280,094,0280,7FA,0094,FFFF,009,1001
095,2C01,096,2C01,7FB,0000,7FA,0001,0000,005,0101
096,3EF7,097,3EF7,08E,0000,7FA,FFFF,0000,005,0101
097,0A00,079,0A00,7FA,0079,7FB,0097,0000,005,0101
079,F10B,07A,F10B,079,F10B,7FB,0079,0000,005,0101
07A,DE1D,098,DE1D,7FA,007B,7FA,0098,0000,005,0101,7FA,007B
098,AC02,099,AC02,7FC,0000,7FA,0002,0000,005,0101
099,0280,09A,0280,099,0280,7FA,0099,FFFF,009,1001
09A,3C01,09B,3C01,7FB,0000,7FA,0000,FFFF,009,1001
09B,0A00,07B,0A00,7FA,007B,7FB,009B,FFFF,009,1001
07B,F003,07C,F003,07B,F003,7FB,007B,FFFF,009,1001
07C,AC04,07D,AC04,7FF,000A,7FB,0004,000A,001,0001
07D,4C03,07E,4C03,7FE,000B,7FB,0003,0015,000,0000
07E,CE07,086,CE07,07E,0086,7FB,0007,0015,000,0000
086,0580,087,0580,086,0580,7FB,0086,000A,003,0011
087,EC04,088,EC04,7FF,000A,7FB,0004,000A,003,0011,7FF,000A
088,AC00,089,AC00,7FB,0000,7FB,0000,0000,005,0101
089,EC01,08A,EC01,7FC,0000,7FB,0001,0000,005,0101,7FC,0000
08A,8ED5,08B,8ED5,060,0002,7FB,0001,0000,005,0101,060,0002
08B,CEE9,075,CEE9,08B,0075,7FB,FFE9,0000,005,0101
075,AC04,076,AC04,7FF,000A,7FB,0004,000A,001,0001
076,2F01,077,2F01,076,0001,7FB,0001,0000,005,0101
077,EC00,078,EC00,7FB,0000,7FB,0000,0000,005,0101,7FB,0000
078,DE16,08F,DE16,7FA,0079,7FA,008F,0000,005,0101,7FA,0079
08F,AC02,090,AC02,7FC,0000,7FA,0002,0000,005,0101
090,0280,091,0280,090,0280,7FA,0090,FFFF,009,1001
091,2C01,092,2C01,7FB,0000,7FA,0001,0000,005,0101
092,EEFB,093,EEFB,08E,0000,7FA,FFFB,0000,005,0101,08E,0000
093,AC01,094,AC01,7FB,0000,7FA,0001,0000,005,0101
094,0280,095,0280,094,0280,7FA,0094,FFFF,009,1001
095,2C01,096,2C01,7FB,0000,7FA,0001,0000,005,0101
096,3EF7,097,3EF7,08E,0000,7FA,FFFF,0000,005,0101
097,0A00,079,0A00,7FA,0079,7FB,0097,0000,005,0101
079,F10B,07A,F10B,079,F10B,7FB,0079,0000,005,0101
07A,DE1D,098,DE1D,7FA,007B,7FA,0098,0000,005,0101,7FA,007B
098,AC02,099,AC02,7FC,0000,7FA,0002,0000,005,0101
099,0280,09A,0280,099,0280,7FA,0099,FFFF,009,1001
09A,3C01,09B,3C01,7FB,0000,7FA,0000,FFFF,009,1001
09B,0A00,07B,0A00,7FA,007B,7FB,009B,FFFF,009,1001
07B,F003,07C,F003,07B,F003,7FB,007B,FFFF,009,1001
07C,AC04,07D,AC04,7FF,000A,7FB,0004,000A,001,0001
07D,4C03,07E,4C03,7FE,000B,7FB,0003,0015,000,0000
07E,CE07,086,CE07,07E,0086,7FB,0007,0015,000,0000
086,0580,087,0580,086,0580,7FB,0086,000A,003,0011
087,EC04,088,EC04,7FF,000A,7FB,0004,000A,003,0011,7FF,000A
088,AC00,089,AC00,7FB,0000,7FB,0000,0000,005,0101
089,EC01,08A,EC01,7FC,0000,7FB,0001,0000,005,0101,7FC,0000
08A,8ED5,08B,8ED5,060,0001,7FB,0000,0000,005,0101,060,0001
08B,CEE9,075,CEE9,08B,0075,7FB,FFE9,0000,005,0101
075,AC04,076,AC04,7FF,000A,7FB,0004,000A,001,0001
076,2F01,077,2F01,076,0001,7FB,0001,0000,005,0101
077,EC00,078,EC00,7FB,0000,7FB,0000,0000,005,0101,7FB,0000
078,DE16,08F,DE16,7FA,0079,7FA,008F,0000,005,0101,7FA,0079
08F,AC02,090,AC02,7FC,0000,7FA,0002,0000,005,0101
090,0280,091,0280,090,0280,7FA,0090,FFFF,009,1001
091,2C01,092,2C01,7FB,0000,7FA,0001,0000,005,0101
092,EEFB,093,EEFB,08E,0000,7FA,FFFB,0000,005,0101,08E,0000
093,AC01,094,AC01,7FB,0000,7FA,0001,0000,005,0101
094,0280,095,0280,094,0280,7FA,0094,FFFF,009,1001
095,2C01,096,2C01,7FB,0000,7FA,0001,0000,005,0101
096,3EF7,097,3EF7,08E,0000,7FA,FFFF,0000,005,0101
097,0A00,079,0A00,7FA,0079,7FB,0097,0000,005,0101
079,F10B,07A,F10B,079,F10B,7FB,0079,0000,005,0101
07A,DE1D,098,DE1D,7FA,007B,7FA,0098,0000,005,0101,7FA,007B
098,AC02,099,AC02,7FC,0000,7FA,0002,0000,005,0101
099,0280,09A,0280,099,0280,7FA,0099,FFFF,009,1001
09A,3C01,09B,3C01,7FB,0000,7FA,0000,FFFF,009,1001
09B,0A00,07B,0A00,7FA,007B,7FB,009B,FFFF,009,1001
07B,F003,07C,F003,07B,F003,7FB,007B,FFFF,009,1001
07C,AC04,07D,AC04,7FF,000A,7FB,0004,000A,001,0001
07D,4C03,07E,4C03,7FE,000B,7FB,0003,0015,000,0000
07E,CE07,086,CE07,07E,0086,7FB,0007,0015,000,0000
086,0580,087,0580,086,0580,7FB,0086,000A,003,0011
087,EC04,088,EC04,7FF,000A,7FB,0004,000A,003,0011,7FF,000A
088,AC00,089,AC00,7FB,0000,7FB,0000,0000,005,0101
089,EC01,08A,EC01,7FC,0000,7FB,0001,0000,005,0101,7FC,0000
08A,8ED5,08C,8ED5,060,0000,7FB,FFFF,0000,005,0101,060,0000
08C,AC04,08D,AC04,7FF,000A,7FB,0004,000A,001,0001
08D,0A00,000,0A00,7FB,0000,7FC,008D,000A,001,0001
000,AF01,001,AF01,000,0001,7FC,0001,0001,001,0001
001,E005,002,E005,005,0001,7FC,0001,0001,001,0001,005,0001
002,0100,003,0100,002,0100,7FC,0002,0001,001,0001
